Offset;OriginalLength;OriginalString;Translation;Notes;
329623;31;固定ＭＳＧ４０　　　　　　　　;        ;;
329654;31;固定ＭＳＧ４１　　　　　　　　;        ;;
329685;31;固定ＭＳＧ４２　　　　　　　　;        ;;
329716;31;固定ＭＳＧ４３　　　　　　　　;        ;;
329747;31;固定ＭＳＧ４４　　　　　　　　;        ;;
329778;31;固定ＭＳＧ４５　　　　　　　　;        ;;
329809;31;固定ＭＳＧ４６　　　　　　　　;        ;;
329840;31;固定ＭＳＧ４７　　　　　　　　;        ;;
329871;31;固定ＭＳＧ４８　　　　　　　　;        ;;
329902;31;固定ＭＳＧ４９　　　　　　　　;        ;;
329933;31;固定ＭＳＧ５０　　　　　　　　;        ;;
329964;31;固定ＭＳＧ５１　　　　　　　　;        ;;
329995;31;固定ＭＳＧ５２　　　　　　　　;        ;;
330026;31;固定ＭＳＧ５３　　　　　　　　;        ;;
330057;31;固定ＭＳＧ５４　　　　　　　　;        ;;
330088;31;固定ＭＳＧ５５　　　　　　　　;        ;;
330119;31;固定ＭＳＧ５６　　　　　　　　;        ;;
330150;31;固定ＭＳＧ５７　　　　　　　　;        ;;
330181;31;固定ＭＳＧ５８　　　　　　　　;        ;;
330212;31;固定ＭＳＧ５９　　　　　　　　;        ;;
330243;31;固定ＭＳＧ６０　　　　　　　　;        ;;
330274;31;固定ＭＳＧ６１　　　　　　　　;        ;;
330305;31;固定ＭＳＧ６２　　　　　　　　;        ;;
330336;31;固定ＭＳＧ６３　　　　　　　　;        ;;
330367;31;火点;Fire point;;
330398;31;戦車種類１;tank kind 1;;
330429;31;戦車種類２;tank kind 2;;
330460;31;長砲身Ｍ４;tank kind 3;;
330491;31;Ｍ４;tank kind 4;;
330522;31;戦車種類５;tank kind 5;;
330553;31;戦車種類６;tank kind 6;;
330584;31;戦車種類７;tank kind 7;;
330615;31;戦車種類８;tank kind 8;;
330646;31;砲塔前面;tank parts name;;
330677;31;砲塔側面;tank parts name;;
330708;31;砲塔後面;tank parts name;;
330739;31;車体前面;tank parts name;;
330770;31;車体側面;tank parts name;;
330801;31;車体後面;tank parts name;;
330832;31;キャタピラ;tank parts name;;
330863;31;車体前面;tank parts name;;
330894;31;車体側面;tank parts name;;
330925;31;車体後面;tank parts name;;
330956;31;車体;tank parts name;;
330987;31;砲塔;tank parts name;;
331018;31;戦車部分名称;tank parts name;;
331049;31;戦車部分名称;tank parts name;;
331080;31;ノトシュ;soyuz;;
331111;31;ＲＫ;rk;;
331142;31;きくち;kikuti;;
331173;31;シモ;shimo;;
331204;31;ＴＡＧ;tag;;
331235;31;ほえ;hoe;;
331266;31;１時;1 o'clock;;
331297;31;２時;2 o'clock;;
331328;31;３時;3 o'clock;;
331359;31;４時;4 o'clock;;
331390;31;５時;5 o'clock;;
331421;31;６時;6 o'clock;;
331452;31;７時;7 o'clock;;
331483;31;８時;8 o'clock;;
331514;31;９時;9 o'clock;;
331545;31;１０時;10 o'clock;;
331576;31;１１時;11 o'clock;;
331607;31;１２時;12 o'clock;;
331638;31;右から;to the right;;
331669;31;左から;to the left;;
331700;31;フェルトナー;Sentinel;;
331731;31;ボルツェン;Bolt;;
331762;31;エンゲル;Angel;;
331793;31;イレーネ;Irene;;
331824;31;初期戦車５;syoki 5;;
331855;31;初期戦車６;syoki 6;;
331886;31;初期戦車７;syoki 7;;
331917;31;初期戦車８;syoki 8;;
331948;31;初期戦車９;syoki 9;;
331979;31;初期戦車Ａ;syoki 10;;
332010;31;対戦車砲１;syoki 11;;
332041;31;対戦車砲２;syoki 12;;
332072;31;対戦車砲３;syoki 13;;
332103;31;対戦車砲４;syoki 14;;
332134;31;初期戦車Ｆ;syoki 15;;
332165;31;初期戦車Ｇ;syoki 16;;
332196;31;敵戦車Ａ;atodu 1;;
332227;31;敵戦車Ｂ;atodu 2;;
332258;31;敵戦車Ｃ;atodu 3;;
332289;31;敵戦車Ｄ;atodu 4;;
332320;31;敵戦車Ｅ;atodu 5;;
332351;31;敵戦車Ｆ;atodu 6;;
332382;31;敵戦車Ｇ;atodu 7;;
332413;31;敵戦車Ｈ;atodu 8;;
332444;31;敵戦車Ｉ;atodu 9;;
332475;31;敵戦車Ｊ;atodu 10;;
332506;31;後詰戦車Ｂ;atodu 11;;
332537;31;後詰戦車Ｃ;atodu 12;;
332568;31;後詰戦車Ｄ;atodu 13;;
332599;31;後詰戦車Ｅ;atodu 14;;
332630;31;後詰戦車Ｆ;atodu 15;;
332661;31;後詰戦車Ｇ;atodu 16;;
332692;31;初期歩兵１;sh 1;;
332723;31;初期歩兵２;sh 2;;
332754;31;初期歩兵３;sh 3;;
332785;31;初期歩兵４;sh 4;;
332816;31;初期歩兵５;sh 5;;
332847;31;初期歩兵６;sh 6;;
332878;31;初期歩兵７;sh 7;;
332909;31;初期歩兵８;sh 8;;
332940;31;初期歩兵９;sh 9;;
332971;31;初期歩兵Ａ;sh 10;;
333002;31;初期歩兵Ｂ;sh 11;;
333033;31;初期歩兵Ｃ;sh 12;;
333064;31;初期歩兵Ｄ;sh 13;;
333095;31;初期歩兵Ｅ;sh 14;;
333126;31;初期歩兵Ｆ;sh 15;;
333157;31;初期歩兵Ｇ;sh 16;;
333188;31;後詰歩兵１;ah 1;;
333219;31;後詰歩兵２;ah 2;;
333250;31;後詰歩兵３;ah 3;;
333281;31;後詰歩兵４;ah 4;;
333312;31;後詰歩兵５;ah 5;;
333343;31;後詰歩兵６;ah 6;;
333374;31;後詰歩兵７;ah 7;;
333405;31;後詰歩兵８;ah 8;;
333436;31;後詰歩兵９;ah 9;;
333467;31;後詰歩兵Ａ;ah 10;;
333498;31;後詰歩兵Ｂ;ah 11;;
333529;31;後詰歩兵Ｃ;ah 12;;
333560;31;後詰歩兵Ｄ;ah 13;;
333591;31;後詰歩兵Ｅ;ah 14;;
333622;31;後詰歩兵Ｆ;ah 15;;
333653;31;後詰歩兵Ｇ;ah 16;;
333684;31;戦略地点名１;strategy p 1;;
333715;31;戦略地点名２;strategy p 2;;
333746;31;戦略地点名３;strategy p 3;;
333777;31;戦略地点名４;strategy p 4;;
333808;31;戦略地点名５;strategy p 5;;
333839;31;戦略地点名６;strategy p 6;;
333870;31;戦略地点名７;strategy p 7;;
333901;31;戦略地点名８;strategy p 8;;
333932;31;戦車長：　　　　　　　　　　　;Tank Commander:    ;;
333963;31;各車へ、　　　　　　　　　　　;All units:     ;;
333994;31;ここから脱出する！！　　　　　;Let's get out of here!!  ;;
334025;31;戦車長：　　　　　　　　　　　;Tank Commander:    ;;
334056;31;よくやった、ここで終りだ。　　;You've done well.   ;;
334087;31;任務を解除する。　　　　　　　;This is it.     ;;
334118;31;戦車長：　　　　　　　　　　　;Tank Commander:    ;;
334149;31;各自、徒歩で自由をめざせ！　　;Head for freedom on foot on ;;
334180;31;　　　　　　　　　　　　　　　;your own.     ;;
334211;31;戦車長：　　　　　　　　　　　;Tank Commander:    ;;
334242;31;僚車は、どうした？！　　　　　;Where's the rest of ourtanks;;
334273;31;全滅？　見殺しか！！　　　　　;Were they destroyed   ;;
334304;31;固定ＭＳＧ１３　　　　　　　　;Tank Commander:    ;;
334335;31;固定ＭＳＧ１４　　　　　　　　;You're relieved of   ;;
334366;31;固定ＭＳＧ１５　　　　　　　　;your orders.     ;;
334397;31;固定ＭＳＧ１６　　　　　　　　;Tank Commander:    ;;
334428;31;固定ＭＳＧ１７　　　　　　　　;Left to die!    ;;
334459;31;固定ＭＳＧ１８　　　　　　　　;        ;;
334490;31;固定ＭＳＧ１９　　　　　　　　;        ;;
334521;31;固定ＭＳＧ２０　　　　　　　　;        ;;
334552;31;固定ＭＳＧ２１　　　　　　　　;        ;;
334583;31;固定ＭＳＧ２２　　　　　　　　;        ;;
334614;31;固定ＭＳＧ２３　　　　　　　　;        ;;
334645;31;固定ＭＳＧ２４　　　　　　　　;        ;;
334676;31;固定ＭＳＧ２５　　　　　　　　;        ;;
334707;31;固定ＭＳＧ２６　　　　　　　　;        ;;
334738;31;固定ＭＳＧ２７　　　　　　　　;        ;;
334769;31;固定ＭＳＧ２８　　　　　　　　;        ;;
334800;31;固定ＭＳＧ２９　　　　　　　　;        ;;
334831;31;固定ＭＳＧ３０　　　　　　　　;        ;;
334862;31;固定ＭＳＧ３１　　　　　　　　;        ;;
334893;31;固定ＭＳＧ３２　　　　　　　　;        ;;
334924;31;固定ＭＳＧ３３　　　　　　　　;        ;;
334955;31;固定ＭＳＧ３４　　　　　　　　;        ;;
334986;31;固定ＭＳＧ３５　　　　　　　　;        ;;
335017;31;固定ＭＳＧ３６　　　　　　　　;        ;;
335048;31;固定ＭＳＧ３７　　　　　　　　;        ;;
335079;31;固定ＭＳＧ３８　　　　　　　　;        ;;
335110;31;固定ＭＳＧ３９　　　　　　　　;        ;;
335141;31;固定ＭＳＧ４０　　　　　　　　;        ;;
335172;31;固定ＭＳＧ４１　　　　　　　　;        ;;
335203;31;固定ＭＳＧ４２　　　　　　　　;        ;;
335234;31;固定ＭＳＧ４３　　　　　　　　;        ;;
335265;31;固定ＭＳＧ４４　　　　　　　　;        ;;
335296;31;固定ＭＳＧ４５　　　　　　　　;        ;;
335327;31;固定ＭＳＧ４６　　　　　　　　;        ;;
335358;31;固定ＭＳＧ４７　　　　　　　　;        ;;
335389;31;固定ＭＳＧ４８　　　　　　　　;        ;;
335420;31;固定ＭＳＧ４９　　　　　　　　;        ;;
335451;31;固定ＭＳＧ５０　　　　　　　　;        ;;
335482;31;固定ＭＳＧ５１　　　　　　　　;        ;;
335513;31;固定ＭＳＧ５２　　　　　　　　;        ;;
335544;31;固定ＭＳＧ５３　　　　　　　　;        ;;
335575;31;固定ＭＳＧ５４　　　　　　　　;        ;;
335606;31;固定ＭＳＧ５５　　　　　　　　;        ;;
335637;31;固定ＭＳＧ５６　　　　　　　　;        ;;
335668;31;固定ＭＳＧ５７　　　　　　　　;        ;;
335699;31;固定ＭＳＧ５８　　　　　　　　;        ;;
335730;31;固定ＭＳＧ５９　　　　　　　　;        ;;
335761;31;固定ＭＳＧ６０　　　　　　　　;        ;;
335792;31;　　　　　　　　　　　　　　　;        ;;
335823;31;　　　　　　　　　　　　　　　;        ;;
335854;31;　　　　　　　　　　　　　　　;        ;;
335885;31;火点;Fire point;;
335916;31;戦車種類１;tank kind 1;;
335947;31;戦車種類２;tank kind 2;;
335978;31;ＪＳ－２;tank kind 3;;
336009;31;Ｔ３４－８５;tank kind 4;;
336040;31;戦車種類５;tank kind 5;;
336071;31;戦車種類６;tank kind 6;;
336102;31;戦車種類７;tank kind 7;;
336133;31;戦車種類８;tank kind 8;;
336164;31;戦車部分名称;tank parts name;;
336195;31;戦車部分名称;tank parts name;;
336226;31;戦車部分名称;tank parts name;;
336257;31;戦車部分名称;tank parts name;;
336288;31;戦車部分名称;tank parts name;;
336319;31;戦車部分名称;tank parts name;;
336350;31;戦車部分名称;tank parts name;;
336381;31;戦車部分名称;tank parts name;;
336412;31;戦車部分名称;tank parts name;;
336443;31;戦車部分名称;tank parts name;;
336474;31;戦車部分名称;tank parts name;;
336505;31;戦車部分名称;tank parts name;;
336536;31;戦車部分名称;tank parts name;;
336567;31;戦車部分名称;tank parts name;;
336598;31;ノトシュ;soyuz;;
336629;31;ＲＫ;rk;;
336660;31;きくち;kikuti;;
336691;31;シモ;shimo;;
336722;31;ＴＡＧ;tag;;
336753;31;ほえ;hoe;;
336784;31;１時;1 o'clock;;
336815;31;２時;2 o'clock;;
336846;31;３時;3 o'clock;;
336877;31;４時;4 o'clock;;
336908;31;５時;5 o'clock;;
336939;31;６時;6 o'clock;;
336970;31;７時;7 o'clock;;
337001;31;８時;8 o'clock;;
337032;31;９時;9 o'clock;;
337063;31;１０時;10 o'clock;;
337094;31;１１時;11 o'clock;;
337125;31;１２時;12 o'clock;;
337156;31;右から;to the right;;
337187;31;左から;to the left;;
337218;31;２３１号車;Tiger 231;;
337249;31;２;syoki 2;;
337280;31;３;syoki 3;;
337311;31;４;syoki 4;;
337342;31;４;syoki 5;;
337373;31;６;syoki 6;;
337404;31;７;syoki 7;;
337435;31;８;syoki 8;;
337466;31;９;syoki 9;;
337497;31;１０;syoki 10;;
337528;31;１１;syoki 11;;
337559;31;１２;syoki 12;;
337590;31;１３;syoki 13;;
337621;31;１４;syoki 14;;
337652;31;１５;syoki 15;;
337683;31;１６;syoki 16;;
337714;31;敵戦車Ａ;atodu 1;;
337745;31;敵戦車Ｂ;atodu 2;;
337776;31;敵戦車Ｃ;atodu 3;;
337807;31;敵戦車Ｄ;atodu 4;;
337838;31;敵戦車Ｅ;atodu 5;;
337869;31;１３１号車;Tiger 131;;
337900;31;敵戦車Ｆ;atodu 7;;
337931;31;８;atodu 8;;
337962;31;９;atodu 9;;
337993;31;１０;atodu 10;;
338024;31;１１;atodu 11;;
338055;31;１２;atodu 12;;
338086;31;１３;atodu 13;;
338117;31;１４;atodu 14;;
338148;31;１５;atodu 15;;
338179;31;１６;atodu 16;;
338210;31;テキ弾兵;Grenadier squad;;
338241;31;Ｈ２;sh 2;;
338272;31;Ｈ３;sh 3;;
338303;31;Ｈ４;sh 4;;
338334;31;Ｈ５;sh 5;;
338365;31;Ｈ６;sh 6;;
338396;31;Ｈ７;sh 7;;
338427;31;Ｈ８;sh 8;;
338458;31;Ｈ９;sh 9;;
338489;31;Ｈ１０;sh 10;;
338520;31;Ｈ１１;sh 11;;
338551;31;Ｈ１２;sh 12;;
338582;31;Ｈ１３;sh 13;;
338613;31;Ｈ１４;sh 14;;
338644;31;Ｈ１５;sh 15;;
338675;31;Ｈ１６;sh 16;;
338706;31;後詰歩兵なし１;ah 1;;
338737;31;テキ弾兵;Grenadier squad;;
338768;31;テキ弾兵;Grenadier squad;;
338799;31;後詰歩兵なし４;ah 4;;
338830;31;後詰歩兵なし５;ah 5;;
338861;31;後詰歩兵なし６;ah 6;;
338892;31;後詰歩兵なし７;ah 7;;
338923;31;後詰歩兵なし８;ah 8;;
338954;31;後詰歩兵なし９;ah 9;;
338985;31;後詰歩兵なし１０;ah 10;;
339016;31;後詰歩兵なし１１;ah 11;;
339047;31;後詰歩兵なし１２;ah 12;;
339078;31;後詰歩兵なし１３;ah 13;;
339109;31;後詰歩兵なし１４;ah 14;;
339140;31;後詰歩兵なし１５;ah 15;;
339171;31;後詰歩兵なし１６;ah 16;;
339202;31;戦略地点名１;strategy p 1;;
339233;31;戦略地点名２;strategy p 2;;
339264;31;戦略地点名３;strategy p 3;;
339295;31;戦略地点名４;strategy p 4;;
339326;31;戦略地点名５;strategy p 5;;
339357;31;戦略地点名６;strategy p 6;;
339388;31;戦略地点名７;strategy p 7;;
339419;31;戦略地点名８;strategy p 8;;
339450;31;ヴォル：　　　　　　　　　　　;Woll:      ;;
339481;31;敵のやつら、　　　　　　　　　;The enemy thinks they have ;;
339512;31;もう勝ったと思ってるな。　　　;already won.     ;;
339543;31;ヴィットマン：　　　　　　　　;Wittmann:     ;;
339574;31;そうらしい。　　　　　　　　　;Apparently so.    ;;
339605;31;では教育してやるか。　　　　　;        ;;
339636;31;テキ弾兵部隊：　　　　　　　　;Grenadier regiment:   ;;
339667;31;敵旅団、壊滅！　　　　　　　　;Enemy brigade destroyed!  ;;
339698;31;街を奪い返したぞ！　　　　　　;        ;;
339729;31;Ｐｚ　Ｌｅｈｒ師団：　　　　　;Panzer Lehr Division:  ;;
339760;31;よくやった！　　　　　　　　　;You did well!    ;;
339791;31;後方は、救われたぞ！　　　　　;Our rear has been saved!  ;;
339822;31;第１０１重戦車大隊：　　　　　;Schw.Pz.Abt.101:    ;;
339853;31;テキ弾兵全滅！　　　　　　　　;grenadier regiment destroyed!;;
339884;31;危険だ後退せよ！　　　　　　　;        ;;
339915;31;固定ＭＳＧ１６　　　　　　　　;Wittmann:     ;;
339946;31;固定ＭＳＧ１７　　　　　　　　;Why don't we teach them a ;;
339977;31;固定ＭＳＧ１８　　　　　　　　;thing or two    ;;
340008;31;固定ＭＳＧ１９　　　　　　　　;Grenadier regiment:   ;;
340039;31;固定ＭＳＧ２０　　　　　　　　;We've taken the city back! ;;
340070;31;固定ＭＳＧ２１　　　　　　　　;        ;;
340101;31;固定ＭＳＧ２２　　　　　　　　;Schw.Pz.Abt.101:    ;;
340132;31;固定ＭＳＧ２３　　　　　　　　;It's too dangerous!   ;;
340163;31;固定ＭＳＧ２４　　　　　　　　;Retreat!      ;;
340194;31;固定ＭＳＧ２５　　　　　　　　;        ;;
340225;31;固定ＭＳＧ２６　　　　　　　　;        ;;
340256;31;固定ＭＳＧ２７　　　　　　　　;        ;;
340287;31;固定ＭＳＧ２８　　　　　　　　;        ;;
340318;31;固定ＭＳＧ２９　　　　　　　　;        ;;
340349;31;固定ＭＳＧ３０　　　　　　　　;        ;;
340380;31;固定ＭＳＧ３１　　　　　　　　;        ;;
340411;31;固定ＭＳＧ３２　　　　　　　　;        ;;
340442;31;固定ＭＳＧ３３　　　　　　　　;        ;;
340473;31;固定ＭＳＧ３４　　　　　　　　;        ;;
340504;31;固定ＭＳＧ３５　　　　　　　　;        ;;
340535;31;固定ＭＳＧ３６　　　　　　　　;        ;;
340566;31;固定ＭＳＧ３７　　　　　　　　;        ;;
340597;31;固定ＭＳＧ３８　　　　　　　　;        ;;
340628;31;固定ＭＳＧ３９　　　　　　　　;        ;;
340659;31;固定ＭＳＧ４０　　　　　　　　;        ;;
340690;31;固定ＭＳＧ４１　　　　　　　　;        ;;
340721;31;固定ＭＳＧ４２　　　　　　　　;        ;;
340752;31;固定ＭＳＧ４３　　　　　　　　;        ;;
340783;31;固定ＭＳＧ４４　　　　　　　　;        ;;
340814;31;固定ＭＳＧ４５　　　　　　　　;        ;;
340845;31;固定ＭＳＧ４６　　　　　　　　;        ;;
340876;31;固定ＭＳＧ４７　　　　　　　　;        ;;
340907;31;固定ＭＳＧ４８　　　　　　　　;        ;;
340938;31;固定ＭＳＧ４９　　　　　　　　;        ;;
340969;31;固定ＭＳＧ５０　　　　　　　　;        ;;
341000;31;固定ＭＳＧ５１　　　　　　　　;        ;;
341031;31;固定ＭＳＧ５２　　　　　　　　;        ;;
341062;31;固定ＭＳＧ５３　　　　　　　　;        ;;
341093;31;固定ＭＳＧ５４　　　　　　　　;        ;;
